text,anger,fear,joy,sadness,surprise,hope
Y el fardel de holandas va en la nao de Bartolomé de Ygüeldo a San Sebastián y consignado al señor Veroyz para que haga la voluntad de VM.,0,0,0,0,0,0
Al dicho señor Arbieto escribo dé a VM todo lo que de ello VM quisiere tomar porque va bien surtido.,0,0,0,0,0,0
Y VM me mandará enviar con el primero la memoria de lo que más quisiera que sin faltar nada irá y todo consignado a Miguel de Veroyz para que haga la voluntad de VM.,0,0,0,0,0,0
Con el primero enviaré a VM relación de lo que más empacare para que siendo cosa que a VM contente tome también todo o lo que de ello quisiere.,0,0,0,0,0,0
Y como digo la memoria que por la suya dice enviará me mande enviar para que vaya la ropa en las naos de lanas.,0,0,0,0,0,0
Que esperamos el regaliz venga por el tiempo porque a venirnos tarde no lo tomaré por los 12 sueldos.,0,0,0,1,0,0
Las sacas también podrá VM enviar por su cuenta o por la mía o como quisiere o si quiera a medias.,0,0,0,0,0,0
Con lo dicho no hay otro que decir.,0,0,0,0,0,0
Cera vale 20 escudos 1/2 anascotes a 50 sueldos cobre de 45 a 46 sueldos túnez 7 libras 12 sueldos ultrafinos 6 libras 6 sueldos menines 8 libras 13 sueldos.,0,0,0,0,0,0
Cámbiase por mayo a 68.,0,0,0,0,0,0
Nuestro Señor guarde y prospere a VM como desea.,0,0,0,0,0,0
Besa las manos a VM,0,0,0,0,0,0
Miguel de GámezCarta de Miguel de Gámez para Esteban de Aquerreta.[...] Somos a 12 del dicho.,0,0,0,0,0,0
La de arriba es copia de otra y después no he recibido ninguna de VM.,0,0,0,1,0,0
Y así no hay otro que decir de que el regaliz se cargue sin perder tiempo que así cumple porque cada día va bajando y bajará a 6 sueldos.,0,0,0,0,0,0
Si viene lo que VM me dice ve a traer que por eso cumple venga de lo primero y de manera que sea aquí para fin de agosto.,0,0,0,0,0,0
Azafrán seco vale 16 sueldos la libra lo graso 13 sueldos.,0,0,0,0,0,0
Con lo dicho no hay otro.,0,0,0,0,0,0
Nuestro Señor.,0,0,0,0,0,0
A servicio de VM,0,0,0,0,0,0
Miguel de GámezCarta de Miguel de Gámez para Juan de Aquerreta y Esteban de Aquerreta.[...] Somos a dos de julio.,0,0,0,0,0,0
La de arriba es copia de otra.,0,0,0,0,0,0
Y no hay otro que avisarles de que las sacas que se han de señalar han de ser cien o cuando mucho doscientas que en la copia de la de arriba fue puesto por yerro de pluma cuatrocientas habiendo de costar 13 ducados.,0,0,0,0,0,0
Han de ser muy buenas porque las comunes no han de costar a once ducados u once y medio que así me lo dice Juan de Doypa el cual dice su gente de Vitoria lo ha comprado de VM muchas veces.Carta de Miguel de Gámez para Juan de Aquerreta y Esteban de Aquerreta.[...] Somos a 10 del dicho.,0,0,0,0,0,0
Después no he recibido ninguna de VMs.,0,0,0,0,0,0
Y así no hay que decir de afirmar lo dicho.,0,0,0,1,0,0
Del fardel de holandas que envié a VMs dirigido a Veroyz en la nao de Villaviciosa les suplico me avisen del recibo.,0,0,0,0,0,0
Nuestro Señor.,0,0,0,0,0,0
Besa las manos de VMs,0,0,0,0,0,0
Miguel de GámezCarta de Juan Germán miembro del Santo Oficio para un destinatario no identificado.Muy magnífico señor.,0,0,0,0,0,0
Por estar mal dispuesto no soy yo el mensajero de éste pero recibiré muy grande merced que VM se venga con ese mozo hasta aquí a Cetina.,0,1,0,1,0,0
Y ha de ser esta noche a la que anochezca porque no le vean entrar porque es un negocio que ha de ser muy secreto.,0,1,0,0,0,0
Yo no querría que lo sintiesen las paredes de mi casa cuanto y más las personas.,0,0,0,1,0,0
Porque si fuera negocio que se pudiera saber público por este billete le dijera a VM lo que espero.,0,0,0,1,0,0
Por si acaso lo abrieren no osaré decirlo más de cuanto se ha de entrevenir una carta de encomienda de más de mil ducados.,0,0,0,1,0,0
Y querría que VM la continuase en sus notas porque entendido lo que es recibirá VM tanto contento en ello como yo y podría ser más.,0,0,1,0,0,0
Y en esto me hará muy grande merced y acá se le pagará su trabajo.,0,0,0,0,0,0
De Cetina a 20 de diciembre de 1577.,0,0,0,0,0,0
Para lo que VM me quisiere mandar muy cierto,0,0,0,0,0,0
Juan GermánCarta de fray Martín de Villaluenga religioso de la Orden de San Jerónimo para fray Juan de Toledo religioso de la Orden de San Jerónimo.Muy reverendo padre.,0,0,0,0,0,0
Los días pasados se me dio aquí una memoria de cierta ropa que vuestra reverencia pedía para este invierno.,0,0,0,1,0,0
Y como entonces hacía calores lo dilaté hasta ahora que me tornaron a pedir la misma ropa.,0,0,0,1,0,0
Ahí le envío ropón túnica y escapulario calzas y escarpines y zapatos y dos camisas tales cuales y un juboncillo de lienzo y una frazada y zaragũelles y un sayo de invierno.,0,0,0,0,0,0
Una cosa enviaba vuestra reverencia a pedir que por el ejemplo de su persona y de los señores inquisidores no quisiera la tomara en la boca que es que le enviase un jubón de lienzo estofado.,0,0,0,1,0,0
Ya vuestra reverencia sabe muy bien que semejantes jubones no se usan ni permiten traer en la Orden de San Jerónimo que si yo supiera que tal jubón tenía yo se le hubiera quitado y aun quemado.,0,1,0,1,0,0
Harto más gozara yo y todos estos padres que se dijera de vuestra reverencia que dormía en el suelo y ayunaba a pan y agua que no enviar ahora a pedir tantas gollerías.,0,0,1,0,0,0
Éstos eran buenos medios para alcanzar de Nuestro Señor su gracia y el buen fin de su negocio y aun también para inclinar a esos señores a compasión y misericordia y no pedir jubón estofado.,0,0,0,0,0,0
En las epístolas de nuestro padre San Jerónimo se lee en una que comienza «nec opinanti michi» que un caballero andaluz le envió al glorioso santo dos ropas y un zamarro y el santo padre las recibió no para traerlas él sino para darlas y para mostrar al caballero lo que a él le daba gusto.,0,0,0,1,0,0
Le envío cuatro cilicios y un libro de las visiones de Isaías.,0,0,0,0,0,0
Procure vuestra reverencia de hacer sentimiento y mostrar pena del trabajo en que está y de la afrenta en que a esta casa y a toda la Orden ha puesto.,0,1,0,1,0,0
Jesucristo Nuestro Señor sea en su alma y le dé su gracia y humildad en el entendimiento para acertar en lo que convenga a su servicio.,0,0,0,1,0,0
De San Jerónimo El Real de Madrid a 25 del mes de octubre del año de 1579.,0,0,0,0,0,0
La gracia y favor del Espíritu Santo sea siempre con vuestra reverencia,0,0,0,0,0,0
fray Martín de VillaluengaCarta de Miguel Palacio estudiante para Pedro de Soria familiar y proveedor de los presos del Santo Oficio.Por no haberos encontrado ni visto en parte donde os pudiese a mi placer hablar he determinado de escribir ésta porque entendáis que os tengo yo en lo mismo que sois.,0,0,0,0,0,0
Quiero decir que os tengo en reputación de pícaro y de hombre de dos caras y revolvedor como siempre lo habéis acostumbrado.,0,0,0,1,0,0
Digo que sois ruin hombre y revolvedor y de dos caras porque me prometisteis uno y habéis hecho otro.,0,1,0,1,0,0
Esto digo por las veces primeras que fui a vuestra casa que me disteis palabra de que habíais de hacer por mí y después sé que habéis dicho que yo soy judío y de mala parte a lo cual respondo que mentís como ruin hombre fementido y pícaro malnacido.,1,1,0,1,0,0
Y además de esto sé que habéis escrito a mi tío de mí las bajezas que en vos hay.,0,0,0,1,0,0
Esto digo porque si vos fuerais hombre de bien las veces que en vuestra casa estuve y las muchas otras que me habéis visto me hubierais dicho: «Esto siento de vos que me parece mal.,0,0,0,1,0,0
Apartaos».,0,0,0,0,0,0
Y de esta manera yo lo agradeciera mas como hombre de ruines y bajos pensamientos habéis querido usar de los ruines términos que siempre habéis acostumbrado.,0,0,0,1,0,0
Pues entended que yo no soy de los moriscos de Épila a quien vos tanto os solíais atrever y con quien tantas bajezas habéis hecho las cuales pienso hacer saber al señor inquisidor porque sepa quién vos sois.,0,1,0,1,0,0
Y sólo esto digo en suma de lo mucho que yo puedo contar lo cual guardo para cuando la ocasión se ofrezca.,0,0,0,0,0,0
Y lo que finalmente os puedo decir que a quien vos dijisteis mal de mí y a quien vos habéis hecho lado y favorecido es un ladrón público.,0,0,0,1,0,0
Y vos que debéis de ser otro tal como él cuando tanto le habéis favorecido y le habéis hecho lado porque a los ladrones nadie sino sus semejantes les favorecen.,0,1,0,1,0,0
Y si vos fuerais algo de bueno no os hubiera el conde de Aranda desterrado de su tierra cuando os quiso dar un garrote.,0,1,0,1,0,0
Bien sé que de esto os habéis de maravillar.,0,0,0,0,1,0
Pues tenedme por tal y mirad como me habéis dado ocasión para esto.,0,0,0,1,0,0
Que yo he procurado de saber muchas bajezas vuestras tantas que cuando yo las habré contado al señor inquisidor lo dejaré atónito y espantado.,0,1,0,0,1,0
Y esto haré por tornaros las veces para que estemos iguales aunque vos no os podéis conmigo igualar por vuestras ruines costumbres ni temo que con verdad de mí podéis vos decir cosa que mal suene ni que mal parezca mas yo puedo con verdad decir de vos millares de bajezas que habéis hecho.,0,0,0,1,0,0
Y para todo lo confirmaré con muy buenos testigos.,0,0,0,0,0,0
Y esta carta podéis dar al señor inquisidor para que la lea y sea parte y principio de lo que yo tengo de hacer.,0,0,0,0,0,0
Y mirad que no la trasladéis para quitar uno y añadir otro porque me quedo con otra de la misma letra que es el traslado o por mejor decir borrador.,0,0,0,1,0,0
Y enviadme ocho reales que me debéis de dos pares de zapatos que pagué por vos a vuestro zapatero.,0,0,0,1,0,0
De aquello que dije arriba que me prometistes de a uno e hicisteis otro quiero decir que cuando os visteis con mí la primera vez en vuestra casa me dijisteis que me amparase de vos y de vuestra casa.,0,0,0,1,0,0
Y esto dijisteis vos: «Lo hago porque sois hijo de buenos padres y venís de buena parte».,0,0,0,0,0,0
Entonces no sentíais mal de mí en que fuese de ruin parte como después en ausencia mía (como arriba dije) lo habéis dicho.,0,0,0,1,0,0
Todo esto añado porque aquello no lo interpretéis al revés (como acostumbráis siempre aplicar lo bueno a la mala parte) y también por lo poco que de vos confío aunque hay menos que fiar.,0,1,0,1,0,0
Esto escribo por si mi tío ha dejado de responder a vuestra carta porque no esté sin respuesta.Carta de Miguel Palacio estudiante para Pedro de Soria familiar y proveedor de los presos del Santo Oficio.Muy magnífico señor.,0,0,0,1,0,0
Anoche envíe a suplicar a VM me hiciese merced de hablarme.,0,0,0,1,0,0
Y ahora también estoy con mucho deseo de que VM me haga merced cuando más desocupado esté de verse conmigo.,0,0,0,1,0,0
Lo que yo [...] más deseo es que VM entienda de mí que me pesa que VM se haya tanto con mí enojado sabiendo que yo con la cólera y enojo que tenía era por la grande burla que Juan Díez ha hecho de mí por lo que VM dice que le dijo y más que dice que VM y él me harían matar y después la carta que mi tío ha recibido de VM y las cosas que me han dicho.,0,1,0,1,0,0
Ya yo veo que de todo esto había yo de tener mejor término mas estaba tan borracho de cólera que cierto no podía reposar.,0,1,0,1,0,0
VM es discreto y sabe más de trabajos que yo.,0,0,0,0,0,0
Y creo me hará merced verse conmigo porque los buenos en algo se han de aventajar.,0,0,0,1,0,0
Y lo que más suplico a VM es que sea todo ya pasado y se eche el pie.,0,0,0,1,0,0
Y esto confío de VM.,0,0,0,0,0,0
Y lo que más deseo es que VM me hable por hacerme merced.,0,0,0,1,0,0
Muy magnífico señor beso a VM las manos,0,0,0,0,0,0
Miguel PalacioCarta de Gastón de Iturralde clérigo presbítero y vicario perpetuo para Juan de Murgui vicario y prepósito.Ilustre señor.,0,0,0,0,0,0
En este punto ha venido a mí un hombre en confesión a preguntarme si estaba aquí don Pedro de Castro porque seis o siete catalanes han hecho conjuración de matar al señor vicario general que es el que dio la sentencia contra un Juan Navarro de Amposta que robó las lámparas del portillo y así al señor vicario general como a don Pedro porque depuso su dicho ante mí aquí que me dieron comisión para ello.,0,1,0,1,0,0
Y VM en el punto que ésta reciba le dé aviso que porque no tengo yo concito con su merced no le escribo.,0,0,0,1,0,0
Y según parece que estas fiestas lo han de hacer que para ello cuatro están conjurados y están en Zaragoza.,0,0,0,0,0,0
Que el don Pedro si está aquí yo le daré aviso.,0,0,0,0,0,0
Y pues en pocas palabras VM me entiende no digo más sino que monseñor le da a VM muchas y buenas Pascuas.,0,0,0,0,0,0
De Cortes al primero de abril 1586.,0,0,0,0,0,0
Servidor de VM,0,0,0,0,0,0
Gastón de IturraldeCarta de Jaime Escuer clérigo beneficiado para Tomás Cortés canónigo y comisario del Santo Oficio.Con mucho cuidado estoy de las cartas que llevó el criado de Farda el carretero porque me han dicho las ha dado a doña Catalina Abarca.,0,0,0,0,0,0
Suplico a VM se haga hincapié en ello porque es muy grande bellaquería de doña Catalina recibir cartas que no son suyas.,0,0,0,1,0,0
Cuando yo las di estaba presente aquel gentil hombre que me trajo la carta del inquisidor Zamora con quien VM me decía yo enviase la respuesta de ella.,0,0,0,1,0,0
Con medio real de porte se las di.,0,0,0,0,0,0
Antonio va despachado con el secresto y la respuesta de la carta de micer García.,0,0,0,0,0,0
Hase ofrecido tres escudos de gasto porque no querían despachar el secresto sino que de aquí fuese notario y nuncio.,0,0,0,1,0,0
Con decir [...] que era negocio de VM no aprevechó.,0,0,0,1,0,0
Háseles habido de dar tres escudos y que no fuesen.,0,0,0,1,0,0
Por despachar presto no se ofrece otra cosa.,0,0,0,0,0,0
Nuestro Señor con todos.,0,0,0,0,0,0
Y de noviembre a 16 de 1593.,0,0,0,0,0,0
Jaime EscuerCarta no autógrafa de Gregorio de Sarasa hidalgo para Juan de Ena notario.Señor.,0,0,0,0,0,0
Desde la víspera de San Bartolomé pasado estoy con este cuidado y sobresalto.,0,1,0,1,0,0
Aguardo ocasión de poder descansar con estos señores mi pecho y no ha habido lugar.,0,0,0,1,0,0
Y así no he avisado a VM aunque echo falta de la ignorancia que en mí ha caído aunque mi fin era bueno sino que supo más que yo.,0,1,0,1,0,0
Y [...] pues me engañaron un cierto personado que VM bien me entiende con sus palabras endemoniadas como a otros ha engañado.,0,1,0,1,0,0
Y me sacó de mi juicio diciéndome veinte bellaquerías y maldades.,1,0,0,1,0,0
Y pudo tanto y el diablo con él persuadiéndome que pidiese audiencia y a pura fuerza y a importunación pedí audiencia como un hombre loco y desatinado y no entendiendo el yerro que hacía.,0,1,0,1,0,0
Me dijo que ya sabía que me había hablado en la cárcel del rey.,0,1,0,0,0,0
Y yo dije que sí que VM me había hablado y que me dijo que se quería venir a presentar por el negocio que tenía con el señor.,0,0,0,0,0,0
Y allí me importunó tanto diciéndome que dijese que VM me había dado unos dineros y que eran de los dineros del vicario y que no lo había de decir con juramento.,0,1,0,0,0,0
Y así me engañó y lo dije delante del inquisidor Concha y no con juramento (ni hasta hoy me lo han tomado).,0,0,0,0,0,0
Y luego en volviéndome a la cárcel volvió otra vez para que volviese a pedir audiencia otra vez diciéndome que no había dicho nada y que dijese claramente quién hecho el daño de los apellidados.,0,0,0,1,0,0
Y entonces como vi la bellaquería y el engaño y no quise y reñí muy mal con él y no lo he visto más hasta hoy.,1,1,0,1,0,0
Y por no haber querido deposarlo con juramento eso y otras cosas que me han acometido me entretienen aquí.,0,1,0,1,0,0
Y no lo haré aunque muera cuanto y más que si estos señores entienden la verdad como lo han de entender con los testigos que habrán oído algunas cosas tendrá todo buen suceso.,0,1,0,1,0,0
Y VM me perdone por la grande falta porque entiendo estaba borracho aquel día.,0,0,0,1,0,0
